category,category_id,class_number,comment,post_id,post_name,title,youtube
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-daled,,,2783,כיתה-ד-תרגילי-צמצום-והרחבת-שברי,כיתה ד - תרגילי צמצום והרחבת שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-daled,,,2786,כיתה-ד-פתרונות-לתרגילי-צמצום-וה,כיתה ד - פתרונות לתרגילי צמצום והרחבת שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-daled,,,2789,כיתה-ד-תרגילי-חיבור-שברים,כיתה ד - תרגילי חיבור שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-daled,,,2793,כיתה-ד-פתרונות-לתרגילי-חיבור-שב,כיתה ד - פתרונות לתרגילי חיבור שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-hey,,,2796,כיתה-ה-תרגילי-חיסור-שברים,כיתה ה - תרגילי חיסור שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-hey,,,2806,כיתה-ה-פתרונות-לתרגילי-חיסור-שב-2,כיתה ה - פתרונות לתרגילי חיסור שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-hey,,,2809,כיתה-ה-תרגילי-כפל-שברים,כיתה ה - תרגילי כפל שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-hey,,,2812,כיתה-ה-פתרונות-לתרגילי-כפל-שברי,כיתה ה -פתרונות לתרגילי כפל שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-vav,,,2815,כיתה-ו-תרגילי-חילוק-שברים,כיתה ו - תרגילי חילוק שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-vav,,,2818,כיתה-ו-פתרונות-לתרגילי-חילוק-שב,כיתה ו - פתרונות לתרגילי חילוק שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-hey,,,2821,כיתה-ה-תרגילי-צמצום-שברים,כיתה ה - תרגילי צמצום שברים,
דפי תירגול עצמי בחשבון להורדה,ch-020-exercises-heshbon-hey,,,2824,כיתה-ה-פתרונות-לתרגילי-צמצום-שב,כיתה ה - פתרונות לתרגילי צמצום שברים,
דפי תירגול עצמי בהנדסה להורדה,ch-050-exercises-handasa-daled,,,2828,כיתה-ד-תרגילי-מיון-זוויות,כיתה ד - תרגילי מיון זוויות,
דפי תירגול עצמי בהנדסה להורדה,ch-050-exercises-handasa-daled,,,2831,כיתה-ד-פתרונות-לתרגילי-מיון-זוו,כיתה ד - פתרונות לתרגילי מיון זוויות,
דפי תירגול עצמי בהנדסה/גאומטריה להורדה,ch-050-exercises-handasa-hey,,,2834,כיתה-ה-תרגילי-היקף-ושטח-מצולעים,כיתה ה - תרגילי היקף ושטח מצולעים,
דפי תירגול עצמי בהנדסה/גאומטריה להורדה,ch-050-exercises-handasa-hey,,,2837,כיתה-ה-פתרונות-לתרגילי-היקף-ושט,כיתה ה - פתרונות לתרגילי היקף ושטח מצולעים,
803 - 3 יחידות - אלגברה,ch-020-algebra-3-units-yod-bet-803,,"לפתרון השאלה המילולית בנושא תנועה, נבנה טבלה ובה נחשב את זמן הגעת הרוכב לנקודת המפגש בשעות, את מהירות הרוכב בקמ''ש, את המרחק עד לנקודת המפגש והמרחק של כל הדרך, בק''מ. נשתמש בנוסחה: דרך = מהירות * זמן",2899,כיתה-יב-803-שיעור-01-שאלת-תנועה-רוכב-אופניי,כיתה יב 803 - שיעור 01 - שאלת תנועה - רוכב אופניים,http://www.youtube.com/watch?v=ykKBPaPEh9I
803 - 3 יחידות - אלגברה,ch-020-algebra-3-units-yod-bet-803,,"לפתרון התרגיל בנושא התייקרויות והוזלות, נבנה טבלה שתעזור לנו ובה נרשום חולצה וחצאית בשורות ובעמודות נרשום: כמות מכל פריט,  מחיר מקורי,  מחיר לאחר התייקרות ו/או הוזלה, סה''כ מחיר.",2901,כיתה-יב-803-שיעור-02-אחוזים-הוזלות-והתייקר,כיתה יב 803 - שיעור 02 - אחוזים - הוזלות והתייקרויות,http://www.youtube.com/watch?v=o2UT8OHd-Uk
803 - 3 יחידות - גאומטריה אנליטית,ch-030-geometry-analytic-3-units-yod-bet-803,,"נפתור את השאלה ממבחן בגרות שאלון 803 ונשתמש במשפט: אלכסוני המעוין מאונכים זה לזה, חוצים זה את זה וחוצים את זוויותיו.",2903,כיתה-יב-803-שיעור-01-הנדסה-אנליטית-מעוין,כיתה יב 803 - שיעור 01 - הנדסה אנליטית - מעוין,http://www.youtube.com/watch?v=LUS8UCNsvmw
803 - 3 יחידות - גאומטריה אנליטית,ch-030-geometry-analytic-3-units-yod-bet-803,,"נפתור את השאלה מבגרות 803 על ידי שימוש במשפט: אלכסוני המעוין מאונכים זה לזה, חוצים זה את זה וחוצים את זוויותיו.",2905,כיתה-יב-803-שיעור-02-הנדסה-אנליטית-המשך-מעו,כיתה יב 803 - שיעור 02 - הנדסה אנליטית - המשך מעוין,http://www.youtube.com/watch?v=xKkPsIcfYJc
803 - 3 יחידות - גאומטריה אנליטית,ch-030-geometry-analytic-3-units-yod-bet-803,,לפתרון השאלה נשתמש במשפט: צלעות סמוכות במלבן מאונכות זו לזו. כל זוויותיו של המלבן ישרות. נמצא את שיפוע צלע המלבן על ידי שימוש בנוסחת השיפוע של ישר. נמצא את משוואת הצלע הסמוכה לנ''ל על ידי שימוש במשוואה הכללית של הישר.,2907,כיתה-יב-803-שיעור-03-גאומטריה-אנליטית-מלבן,כיתה יב 803 - שיעור 03 - גאומטריה אנליטית - מלבן ואלכסון,http://www.youtube.com/watch?v=BImU9nC2izw
803 - 3 יחידות - גאומטריה אנליטית,ch-030-geometry-analytic-3-units-yod-bet-803,,נמשיך בפתרון השאלה על ידי : השוואת משוואות האלכסון וצלע המלבן וכך נמצא את שיעורי קודקוד המלבן. נמצא את שטח המלבן על ידי שימוש בנוסחת המרחק לשתי צלעות סמוכות.,2909,כיתה-יב-803-שיעור-04-גאומטריה-אנליטית-המשך,כיתה יב 803 - שיעור 04 - גאומטריה אנליטית - המשך מלבן ואלכסון,http://www.youtube.com/watch?v=P7t1SOx8bWU
803 - 3 יחידות - אלגברה,ch-020-algebra-3-units-yod-bet-803,,נחשב את אורך המלבן לאחר ההקטנה שמהווה 80% מאורכו המקורי. כמו כן נחשב את רוחב המלבן לאחר ההגדלה שמהווה 125% מרוחבו המקורי. נמצא את שטח הריבוע ששוה לריבוע צלעו.,2911,כיתה-יב-803-שיעור-03-שאלה-מילולית-צלעות-ושט,כיתה יב 803 - שיעור 03 - שאלה מילולית - צלעות ושטח מלבן וריבוע,http://www.youtube.com/watch?v=m7y_9e3YKVA
803 - 3 יחידות - אלגברה,ch-020-algebra-3-units-yod-bet-803,,"נבנה טבלה שבה נרשום בטורים: את זמן הנסיעה בכביש סלול ובכביש עוקף, את מהירות הנסיעה בנ''ל, את אורך הכביש הסלול והעוקף.",2913,כיתה-יב-803-שיעור-04-שאלת-תנועה,כיתה יב 803 - שיעור 04 - שאלת תנועה,http://www.youtube.com/watch?v=Ud8zucR4OE4
803 - 3 יחידות - גאומטריה אנליטית,ch-030-geometry-analytic-3-units-yod-bet-803,,"נחשב את שיעורי נקודת מרכז המעגל M שנמצאת על הקטע AB בשתי דרכים: נציב בנוסחת אמצע קטע את הנתונים. נשתמש בנתוני X של הנקודה B ו M ונפחית את שיעורי X של הנקודות הנ''ל. נחשב את שיעורי הנקודה A שהיא נקודת ההשקה של הישר והמעגל,  על ידי הצבת ערך X של הנקודה שאותה מצאנו בחלק א של התרגיל, במשוואת המשיק.",2915,כיתה-יב-803-שיעור-05-גאומטריה-אנליטית-מעגל,כיתה יב 803 - שיעור 05 - גאומטריה אנליטית - מעגל ומשיק,http://www.youtube.com/watch?v=Pdcprq9guFM
803 - 3 יחידות - גאומטריה אנליטית,ch-030-geometry-analytic-3-units-yod-bet-803,,נחשב את משוואת המעגל  על ידי הצבת שיעורי נקודת מרכז המעגל M בנוסחת המשוואה הכללית של מעגל  נחשב ונראה שמכפלת שיפוע הקוטר ושיפוע הישר המשיק שווה ל-1- ומכאן שהם מאונכים זה לזה.,2917,כיתה-יב-803-שיעור-06-גאומטריה-אנליטית-המשך,כיתה יב 803 - שיעור 06 א - גאומטריה אנליטית - המשך מעגל ומשיק,http://www.youtube.com/watch?v=Uhd9h5DJLSE
803 - 3 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-040-differential-3-units-yod-bet-803,,"ראשית נפתח את הסוגריים; נגזור את הפונקציה ונשווה את הנגזרת לאפס; נמצא 2 נקודות כ""חשודות"" כקיצון; כדי לקבוע את סוג הנקודות הנ''ל: נבנה טבלה בכל תחום נבחר נציג; נציב כל נציג בנגזרת; אם הנגזרת קטנה מאפס, הפונקציה יורדת; אם הנגזרת גדולה מאפס, הפונקציה עולה.",2931,כיתה-יב-803-שיעור-01-נקודות-קיצון-של-פונקצי,כיתה יב 803 - שיעור 01 א - נקודות קיצון של פונקציית פולינום,http://www.youtube.com/watch?v=FwARTbpWi_0
803 - 3 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-040-differential-3-units-yod-bet-803,,נמצא את נקודת החיתוך של הפונקציה עם ציר x על ידי הצבת Y שווה לאפס בפונקציה; נמצא את נקודת החיתוך של הפונקציה עם ציר Y על ידי הצבת X שווה לאפס בפונקציה; בנקודות הקיצון המשיק מקביל לציר X.,2933,כיתה-יב-803-שיעור-01-ב-המשך-נקודות-קיצון-של-פ,כיתה יב 803 - שיעור 01 ב - המשך נקודות קיצון של פונקציית פולינום,http://www.youtube.com/watch?v=eCMZIwiscy0
803 - 3 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-040-differential-3-units-yod-bet-803,,נמצא את שיעורי נקודות חיתוך הפונקציה עם צירX כשנשווה את Y לאפס; נמצא את שיעורי נקודות חיתוך הפונקציה עם ציר Y כשנשווה את X לאפס; נמצא את נקודות הקיצון כשנחשב את הנגזרת של הפונקציה ונשווה אותה לאפס; נמצא את סוג נקודות הקיצון על ידי בניית טבלה.,2935,כיתה-יב-803-שיעור-02-א-גרף-של-פונקציית-פולינ,כיתה יב 803 - שיעור 02 א - גרף של פונקציית פולינום,https://www.youtube.com/watch?v=v6HjJfVsul0
803 - 3 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-040-differential-3-units-yod-bet-803,,נשרטט את גרף הפונקציה בעזרת התוצאות שקיבלנו בסעיפים הקודמים: שיעורי נקודת המינימום והמקסימום.,2937,כיתה-יב-803-שיעור-02-ב-המשך-גרף-של-פונקציית-פ,כיתה יב 803 - שיעור 02 ב - המשך גרף של פונקציית פולינום,https://www.youtube.com/watch?v=_yW21aEDkSI
803 - 3 יחידות - חשבון דיפרנציאלי ואינטגרלי,ch-040-differential-3-units-yod-bet-803,,"נגזור את הפונקציה ; נציב את שיעורי נקודת הקיצון שנתונה בנגזרת הפונקציה שהיא משוואת המשיק, נמצא את תחומי העלייה והירידה בעזרת טבלה;",2940,כיתה-יב-803-שיעור-03-א-תחומי-עלייה-וירידה-של,כיתה יב 803 - שיעור 03 א - תחומי עלייה וירידה של פונקציית פולינום,https://www.youtube.com/watch?v=8Mn-b4hmydE
803 - 3 יחידות - גאומטריה אנליטית,ch-030-geometry-analytic-3-units-yod-bet-803,,נמצא את משוואת הישר המבוקש על ידי פתרון מערכת משוואות: משוואת הישר הנתון ומשוואת המעגל.,7248,כיתה-יב-803-שיעור-06-ב-גאומטריה-אנליטית-חלק,כיתה יב 803 - שיעור 06 ב - גאומטריה אנליטית - חלק ד - מעגל ומשיק,http://www.youtube.com/watch?v=TaVUv9N-63U
